file_path,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,label
data/audio/Actor_01\03-01-07-01-02-01-01.wav,-700.34393,84.596725,5.775722,14.642682,3.4342353,12.270109,-4.2028184,8.19937,-12.218771,-3.790657,-6.892418,0.20407355,-0.9369473,-2.429973,-0.43927637,-0.21022017,-4.7403193,-1.789356,1.014991,-2.3585024,-2.874453,-1.5963582,0.044742938,-0.5961134,-6.4870024,-3.0722573,-0.6107771,-0.5382059,-3.9525194,-2.0824878,-2.5149827,-1.5659106,-2.5789902,-1.498845,-1.1299442,-0.8012614,-2.0289524,-2.0476034,-2.1107259,-2.0975451,disgust
data/audio/Actor_01\03-01-07-01-02-02-01.wav,-693.2808,68.03404,1.9750912,11.899816,2.2685301,9.418974,-4.04369,7.134194,-12.038191,-2.4839942,-6.6857424,0.20061953,1.3775651,-2.6585023,-0.9851177,-0.5627574,-4.925611,-1.6203717,1.8997962,-3.1085896,-3.4890227,-2.0393045,-0.46564424,-0.28784978,-4.2329707,-2.5108054,-2.5982285,-1.19438,-3.6296725,-3.1349344,-1.8537581,-1.8347671,-2.5643568,-1.520846,-0.44455782,-1.4456879,-2.3961906,-1.7178907,-2.4171703,-1.7588863,disgust
data/audio/Actor_01\03-01-07-02-01-01-01.wav,-514.209,61.11099,-6.6934342,7.1199026,-13.141234,1.2704731,-7.10544,-1.4572973,-14.00056,-11.953342,-9.292232,-6.934684,-2.621089,-3.2895591,-4.987305,-4.1747746,-6.0994916,-3.7757707,-4.4687943,-5.4645267,-3.2506158,-3.0818257,-3.6509376,-3.6711717,-6.2665567,-4.2208433,-2.6999092,-0.6264898,-1.10721,1.4303036,-0.10461395,-1.1342995,0.09545815,1.3791199,1.6989287,0.99811924,0.81091654,1.6929276,1.2847501,1.3576839,disgust
data/audio/Actor_01\03-01-07-02-01-02-01.wav,-520.6225,55.43349,-12.775218,10.560292,-9.087996,3.5373573,-11.609045,-4.7857094,-18.184765,-8.228541,-6.4057035,-6.278636,-1.5957092,-5.6947083,-4.2176347,-5.55694,-7.479729,-1.9386894,-0.0055711623,-4.320508,-5.3025002,-1.3300273,-4.3328524,-5.4580135,-4.0969596,-3.4061751,-3.0903897,0.13414858,-1.757933,-1.2680141,-0.70551014,-0.3679367,-2.1426368,-1.0224644,-1.749008,-0.66482055,0.81203675,0.5767865,1.0542486,1.3441027,disgust
data/audio/Actor_01\03-01-07-02-02-01-01.wav,-549.6085,59.82162,3.9864705,18.777025,-10.736346,5.5345683,-5.5263953,0.86579305,-15.8455925,-6.6470613,-3.756177,-5.951642,-7.9454813,-2.5424037,-4.653846,-4.914611,-10.318491,-3.593976,-2.6604438,-7.7348866,-8.120424,-4.060011,-3.7713134,-3.6073382,-6.726686,-4.2788835,-4.765379,-4.3350143,-4.528187,-3.6636276,-2.0937474,-0.862796,-3.3464916,1.7574972,0.7343596,-0.067696884,0.3080007,-0.069499835,-1.2766628,-1.647008,disgust
data/audio/Actor_01\03-01-07-02-02-02-01.wav,-525.6453,56.05402,-0.5553166,9.288039,-6.9809046,5.484957,-6.4863153,-1.6713593,-15.754068,-7.5303717,-6.282212,-4.10962,-4.791883,-4.690449,-5.300719,-4.753957,-5.3669896,-4.301396,-0.7435045,-3.6494248,-5.451528,-2.5139775,-2.4969778,-2.9168808,-4.0055904,-3.4372838,-3.1986547,-1.9252228,-3.618583,-3.185416,-2.8732934,-1.793859,-3.188879,-1.1994466,-0.10661619,-0.0070234905,0.70480883,0.5421526,-0.14194648,-0.020045731,disgust
data/audio/Actor_01\03-01-08-01-01-01-01.wav,-679.2995,64.041115,2.5253556,9.743006,2.0743148,10.626676,-5.171599,0.63715845,-5.934023,-3.8285363,-6.006711,-5.4047394,1.9098551,-3.7154343,-2.0661342,-0.2386673,-3.9930909,-3.8040478,0.6648365,-2.7748723,-5.806882,-2.161447,-1.2885263,-2.0528903,-3.4479167,-3.429781,-2.4779553,-2.6014848,-4.579595,-2.5704446,-0.54502404,-2.5666504,-3.5091298,-0.7010218,-1.7100725,-2.6446528,-1.4783728,-2.393244,-2.9427216,-0.56005305,surprised
data/audio/Actor_01\03-01-08-01-01-02-01.wav,-707.25446,65.81219,0.39867368,8.459831,4.743756,11.846096,-4.4687295,-0.018804891,-6.092442,-3.4243653,-7.3909154,-1.4570595,1.3017485,-4.2875338,-2.1693,0.042285733,-3.3313916,-4.295725,1.2389919,-1.3791894,-4.3859825,-1.2895076,0.12717181,0.0066920724,-3.5540242,-3.914414,-1.1090696,-1.8062074,-3.6009433,-1.8704245,-2.3300638,-2.6319501,-2.5635417,-1.4304538,-1.5050564,-1.3821857,-1.3655127,-1.1473981,-1.6703057,-1.0315094,surprised
data/audio/Actor_01\03-01-08-01-02-01-01.wav,-689.39404,70.91036,1.6139975,13.87252,3.8284073,11.299436,-6.15817,3.869916,-6.6757092,-3.8586779,-8.293786,-1.8832899,1.6591705,-3.4801238,-0.7349267,-1.5384271,-3.6239645,-2.0790424,1.6564456,-2.197553,-5.025357,-2.0796838,-0.6822566,0.09012739,-4.6250663,-5.0268803,-1.5818675,-1.7868161,-3.6998928,-2.1899278,-2.5465338,-2.0375671,-3.6037033,-1.4175825,-1.1740929,-1.3865343,-1.255083,-2.1123621,-1.9606717,-1.7797123,surprised
data/audio/Actor_01\03-01-08-01-02-02-01.wav,-698.8534,63.96066,-0.88586384,11.611211,0.27096087,7.4793377,-7.8976088,2.7589517,-6.1132083,-3.0909567,-7.139969,-3.486652,0.36065257,-3.6243014,-3.4647617,0.76700234,-4.483849,-3.573341,1.2134402,-2.8652778,-6.1950283,-2.3090296,-0.77654797,-0.9152496,-4.6391983,-3.9579797,-1.8968467,-1.1578482,-3.6521626,-2.4639313,-0.36509085,-1.8447801,-4.466372,-1.2925484,-1.8632065,-2.5022027,-1.6844467,-1.7966762,-3.1853907,-1.7884482,surprised
data/audio/Actor_01\03-01-08-02-01-01-01.wav,-628.95764,67.507996,-5.0366893,10.820064,0.34334695,12.22499,-7.1534066,0.43669918,-7.598816,-3.079836,-7.990679,-4.641811,3.1423316,-5.5617485,-3.2899687,1.2728792,-3.5208635,-3.769291,0.7478684,-2.5187058,-6.2883673,-2.8157573,-1.4516951,-3.627594,-4.0361557,-3.3178756,-2.170169,-2.2985072,-5.4918294,-2.9448805,-1.0957887,-2.238746,-3.5587695,-0.43152943,-0.95606726,-1.3174368,-0.27166492,-0.7082628,-0.6785163,-0.0041352264,surprised
data/audio/Actor_01\03-01-08-02-01-02-01.wav,-583.7002,58.7757,-6.3594966,10.300801,-1.2749366,8.558703,-7.9135094,1.1394336,-7.8799667,-4.2184925,-8.814163,-5.4635077,0.4683843,-4.005719,-4.4784827,0.06700294,-3.7375495,-4.803246,-1.5197505,-2.765227,-6.4383264,-3.6210756,-1.3698667,-3.266381,-4.609928,-3.0977085,-3.4412436,-2.062776,-5.537273,-2.2860525,-0.23396115,-1.4317888,-1.5757867,0.99859583,0.70317703,-0.49530002,0.6765328,-0.24908155,-0.4920194,0.4434942,surprised
data/audio/Actor_01\03-01-08-02-02-01-01.wav,-629.17706,66.08909,-7.35269,13.902603,-1.7103955,10.309498,-8.481241,0.92026156,-6.696085,-6.425756,-10.449927,-1.7377802,-0.12092743,-4.5692115,-2.478672,0.44549042,-4.8595395,-4.5988646,0.60822374,-3.732073,-6.508246,-2.252094,-0.40743467,-1.7704704,-5.3761177,-3.3530705,-3.0132382,-3.7309759,-5.649749,-2.1706288,-3.6072385,-2.5766025,-2.463667,-1.9357209,-3.0245924,-2.0955536,-2.0957673,-2.2335863,-3.152648,-2.0032692,surprised
data/audio/Actor_01\03-01-08-02-02-02-01.wav,-610.95306,63.78429,-6.09838,10.51501,-2.8278024,8.334166,-5.722169,1.0251707,-10.117927,-5.266946,-8.199912,-4.9051867,0.6445216,-4.2196803,-3.507594,-0.17820904,-3.721698,-5.8711853,-1.017516,-1.3799888,-7.841253,-4.1473575,-1.3398231,-1.9419606,-4.208358,-6.011404,-3.513355,-1.0965043,-5.08147,-4.0228014,-1.6537738,-0.86407393,-1.8218279,-0.8159871,-1.0807537,-1.4183397,-0.39242977,1.7630326,1.8275558,2.1169927,surprised
data/audio/Actor_02\03-01-01-01-01-01-02.wav,-675.8518,68.959435,-4.9626026,5.4231405,0.60984236,3.1607316,-9.528844,2.6474683,-9.230494,-3.4923787,-2.775557,-0.8583372,-3.2529047,-3.1871183,-2.5393286,-3.9149678,-0.56695545,-4.1798887,-5.0867414,-0.24430695,-3.4592335,-1.579851,-0.8685266,-1.6790446,0.24093118,-1.3465208,-1.3802614,-0.4187789,-0.2401379,0.3417975,-2.2939687,-1.6274142,-0.1575771,-1.1528987,0.62624013,1.4093477,-0.14297591,0.22750519,1.8603998,1.3771691,neutral
data/audio/Actor_02\03-01-01-01-01-02-02.wav,-677.49725,66.73792,-7.0662704,6.711427,2.3170297,2.5784461,-9.735838,3.7399817,-9.666592,-1.574834,-2.7584553,-1.9055327,-2.6086488,-2.9706562,-3.0641108,-4.4644017,-0.8614988,-3.4916823,-5.2820272,-0.7962503,-2.5613756,-0.8190154,-1.3265715,-1.6269692,0.19176765,-1.5065613,-1.7739025,-0.8547831,-1.147845,-0.06112355,-2.7436736,-2.5041678,-1.6161281,-1.7579637,0.4865074,1.6671813,0.15978085,0.7069648,2.2525685,2.3304923,neutral
data/audio/Actor_02\03-01-01-01-02-01-02.wav,-640.2968,64.62258,-5.608734,3.4770446,-2.1005533,2.7046711,-9.134014,2.263086,-9.458851,-4.599762,-3.946795,-1.7240582,-3.9413574,-3.4443946,-3.9596896,-4.3429723,0.029694336,-3.3121116,-6.1665616,-1.0001366,-4.5130324,-2.9812937,-1.1000804,-1.1260172,0.29211047,-1.0087556,-1.0637126,-0.39682758,-1.4224705,0.20398423,-1.3237803,-1.1796443,1.3282089,1.7923588,1.6518482,2.6347268,1.2374674,0.35079807,1.5449141,1.1705172,neutral
data/audio/Actor_02\03-01-01-01-02-02-02.wav,-659.5008,61.3148,-5.997138,4.490148,-2.6454024,2.5160272,-10.72228,2.685003,-10.316002,-4.756049,-4.690621,-2.4549737,-4.5527906,-3.1094291,-4.7030296,-5.954689,-1.5726739,-4.0118804,-7.0386796,-0.30624443,-4.937994,-3.7940528,-1.4258748,-1.5668769,-0.5894725,-1.0053346,-2.7869668,-0.94588387,-2.1389225,-0.6583907,-2.0396533,-1.1900822,1.255381,1.0526129,1.4955508,2.878046,2.250508,1.8805008,2.143737,0.7627159,neutral
data/audio/Actor_02\03-01-02-01-01-01-02.wav,-698.07587,70.690025,-2.29,12.190497,1.143466,4.6190953,-9.343386,5.610262,-9.482477,-2.0852337,-2.5283892,-2.290745,-2.394948,-4.0191703,-4.3854694,-2.8808393,0.1308513,-3.4938033,-4.5380187,-1.9402224,-3.5307217,-2.4953177,-3.9413114,-3.4751153,-1.1028723,-2.5513787,-2.6294553,-0.8264987,-1.5114329,-0.17407066,-1.1637454,0.08087141,2.6196902,2.63779,4.893988,4.88054,2.7704089,2.6148272,2.258452,1.5819143,calm
data/audio/Actor_02\03-01-02-01-01-02-02.wav,-685.27014,66.034645,-5.312263,8.085226,-0.22538432,3.311465,-9.604638,4.020546,-10.162641,-3.7117696,-2.5037436,-3.869077,-2.9866397,-5.7223415,-6.992956,-2.9947686,-0.64519936,-4.33117,-5.834763,-2.5790184,-5.708002,-3.6782548,-4.7156353,-4.531526,-2.0235872,-2.823745,-3.0730698,-1.0475241,-1.16093,-0.6813215,-1.0162036,-1.0099777,0.11348846,0.17672381,1.7986468,3.6321385,2.4210958,3.1566644,3.6786726,2.1623166,calm
data/audio/Actor_02\03-01-02-01-02-01-02.wav,-688.55475,65.21492,-4.006218,9.36352,-3.7464232,5.0809503,-8.949337,2.139515,-9.365404,-4.1520348,-4.6722927,-1.6119943,-5.209119,-4.14025,-5.8425293,-4.348915,-0.99883336,-5.2535453,-7.9431124,-2.3752375,-4.127785,-3.9626403,-4.2865796,-4.085651,-2.1271524,-4.359622,-5.1483564,-1.2156564,-2.5456886,-1.0528934,-1.6609236,-1.6608697,1.2373396,1.6873088,3.5258288,4.7259393,3.9466383,3.4022577,3.5879266,2.5060072,calm
data/audio/Actor_02\03-01-02-01-02-02-02.wav,-674.3035,65.869965,-5.672625,4.343221,-4.5438137,3.119926,-10.6374445,1.4574046,-11.619745,-5.8630357,-5.0011463,-2.872971,-5.9370713,-4.8814583,-7.025197,-6.475196,-2.2032676,-5.8682594,-7.972858,-3.1321445,-4.8327227,-4.4775934,-4.9079943,-5.339877,-3.221311,-5.305537,-5.7504306,-1.7629057,-3.2577143,-0.9140561,-2.319486,-1.4261851,0.8040894,-0.12039815,1.9910376,3.923673,2.519401,2.9820259,2.8337007,2.7581503,calm
data/audio/Actor_02\03-01-02-02-01-01-02.wav,-676.9464,62.021435,-4.284784,9.674073,-0.5778351,2.832537,-10.690165,2.9925203,-7.7227254,-4.665903,-4.6269574,-3.018172,-2.5841203,-6.3916,-5.1894913,-3.8301551,-2.151866,-4.7631736,-5.1645346,-3.2949188,-4.8978634,-3.0883431,-4.190139,-4.394483,-1.697898,-2.8835201,-3.8444028,-1.5256765,-1.8353448,-2.5818613,-1.4522218,-1.9026474,-0.71589047,0.46225652,0.58690447,1.5682312,-0.6887859,0.2229786,0.19831996,0.7350609,calm
data/audio/Actor_02\03-01-02-02-01-02-02.wav,-685.354,64.8416,-6.25909,9.039537,-1.8504004,1.9620017,-10.030852,4.2898245,-10.935775,-3.8740454,-4.0803866,-3.7543137,-1.8145919,-5.6399536,-7.025131,-3.579532,-1.0998499,-4.364078,-5.6716914,-3.6655328,-5.5941133,-3.3279078,-3.5645936,-4.841563,-3.383532,-4.2305727,-5.5376234,-2.598008,-1.6979645,-0.7472552,0.21874759,-0.42963886,0.33880308,-1.0616895,-1.1380738,-0.056381427,-0.7179162,0.5472793,0.9908401,1.6957628,calm
data/audio/Actor_02\03-01-02-02-02-01-02.wav,-680.23694,60.510754,-5.4886413,8.456001,-7.207877,3.0568426,-8.93921,1.3651198,-11.655978,-6.464813,-6.3382726,-2.715138,-5.363808,-7.1182895,-8.189904,-5.129694,-2.8240492,-5.7188635,-6.8495107,-2.2793453,-5.2536864,-3.7928026,-4.5623984,-5.5348067,-2.3910787,-4.0510364,-6.2779994,-1.2670223,-2.220439,-1.9301399,-1.34558,0.96968997,2.645794,1.9809521,4.1104536,3.216999,2.1410737,2.1333697,2.6639261,1.6490715,calm
data/audio/Actor_02\03-01-02-02-02-02-02.wav,-676.8966,63.290787,-2.5447505,9.512606,-5.238165,4.080133,-8.802563,2.9575653,-12.019953,-4.3602104,-5.64748,-0.8800455,-4.214632,-6.154083,-8.509314,-4.769709,-1.8368237,-5.110971,-6.5349493,-2.1772509,-6.4080267,-3.220582,-4.921966,-5.5463476,-2.9744806,-4.8956747,-6.468001,-1.994615,-3.630922,-3.533551,-2.3381176,-1.2060896,0.84155434,1.0119854,2.2044823,3.0204215,0.9453632,1.2333212,1.2001623,2.2600322,calm
data/audio/Actor_02\03-01-03-01-01-01-02.wav,-615.3698,64.712395,-17.525738,1.0721173,2.1432567,-0.7451552,-10.137992,1.4398385,-9.424702,-8.146935,-1.7783351,-3.5647104,-4.9699297,-2.514636,-5.2736297,-5.939844,-1.7886358,-3.1042075,-5.622536,-2.1001048,-2.2293856,-2.1062887,-2.5634203,-0.86178935,0.066368416,-2.797512,-3.049649,-0.5808174,-2.3035429,-0.014935737,-0.7728961,-1.3844082,0.5780539,0.77738637,1.4233615,2.834615,0.14550067,-0.70688677,-0.30749494,1.722291,happy
data/audio/Actor_02\03-01-03-01-01-02-02.wav,-636.3284,67.115746,-15.966241,4.9848886,3.678653,0.79736257,-11.596442,2.4776044,-10.262893,-7.066807,-1.8124379,-3.9394994,-5.9389787,-2.4943268,-4.41677,-5.6086264,-1.0541735,-2.5925171,-6.016905,-2.2745752,-1.7451228,-1.9723495,-2.1114352,-0.25861868,0.29116523,-2.5427966,-3.1969404,-0.6247314,-2.4306874,-1.3593237,-2.5258849,-3.3774428,-1.1079644,0.17522685,0.8188538,2.621461,1.2891303,0.34689867,0.8251909,3.0132618,happy
data/audio/Actor_02\03-01-03-01-02-01-02.wav,-623.5609,64.29266,-16.984367,1.9863323,-0.77768636,-1.0957052,-10.206499,-1.0956904,-12.033014,-9.559129,-2.6313572,-3.4545598,-7.2920847,-3.1626873,-5.1663575,-7.7712326,-1.5732851,-3.4892824,-7.061333,-3.0587547,-2.8193798,-4.8992167,-3.5945065,-1.6600976,0.04873252,-2.431363,-3.051217,-0.4535568,-2.2738676,-0.53517634,-0.3375215,0.012626863,2.077023,1.7802615,1.1372726,1.1397474,-0.3237743,-1.6315455,-0.9596461,1.3449457,happy
data/audio/Actor_02\03-01-03-01-02-02-02.wav,-621.7522,65.94344,-13.400205,4.6448717,0.7613918,0.4328808,-9.629009,-0.9671438,-10.922279,-7.44106,-1.0519143,-2.3797553,-6.1604385,-2.5791564,-4.908133,-5.849735,-1.2042196,-3.5736337,-6.902706,-1.8949376,-2.7804728,-3.7802873,-2.5693054,-1.0497648,0.2239778,-3.1471548,-3.2577207,-1.5001436,-2.9534435,-1.2396654,-1.2014538,0.14701682,1.910375,0.87510675,1.1563838,1.9087954,0.8675421,-0.018671367,-0.066788375,0.6835488,happy
data/audio/Actor_02\03-01-03-02-01-01-02.wav,-507.97903,55.327003,-24.597252,-2.2963903,2.2030911,-5.13373,-15.9404745,-2.384277,-10.304943,-11.138833,-1.3275425,-7.337683,-9.678197,-2.4866636,-7.3643084,-7.884478,-2.4470065,-3.2247083,-8.413756,-2.5154824,-0.40507245,-0.72660387,-0.51970416,0.0069195977,0.5109423,-3.0118518,-2.953579,0.5687701,-1.5101564,0.1638217,-0.55368304,-1.7092429,0.4330719,1.4446511,2.378497,3.3511338,1.9365718,1.8881569,1.5582786,2.1069818,happy
data/audio/Actor_02\03-01-03-02-01-02-02.wav,-509.58395,59.14795,-25.002707,-2.6429157,1.5179116,-3.107946,-16.754808,-3.8577049,-9.711455,-10.388177,-2.2028635,-6.0850754,-8.971969,-2.2867906,-5.613216,-7.3281136,-1.5478507,-1.6469029,-7.9584785,-0.17847864,1.176946,-0.21512645,-0.061856743,0.09737142,0.79394734,-2.179006,-3.002345,0.25117746,-1.8503578,-0.6305157,-1.6803248,-1.8879946,-0.19640854,0.14454447,0.586496,1.7274991,1.4608755,3.0874827,3.8697612,4.453938,happy
data/audio/Actor_02\03-01-03-02-02-01-02.wav,-564.886,59.037647,-17.660675,-0.29245853,0.6204666,-0.5198708,-12.68607,-5.5435715,-11.660215,-10.052526,-0.9895535,-3.7621117,-9.788852,-4.707024,-5.0041957,-8.387945,-2.1644778,-2.8855674,-9.528622,-3.2271237,-3.3701077,-4.533599,-3.7977495,-1.2798076,1.2261288,-0.53474444,-2.9546487,0.1796775,0.1801535,1.2454011,0.5076124,1.1545342,1.718979,2.059041,-0.35196748,-0.19539171,-0.029031271,1.4504803,2.0006437,4.067142,happy
data/audio/Actor_02\03-01-03-02-02-02-02.wav,-558.6029,57.735268,-17.925467,0.6474382,-0.626351,-1.7978331,-13.934751,-3.5213854,-10.3474245,-10.280376,-3.0889096,-5.3283057,-10.227825,-3.1592925,-6.3280315,-8.698458,-2.5679736,-3.153545,-9.31044,-1.6448,-0.9028994,-1.7794402,-1.8123006,-0.4561026,0.52837527,-2.6621695,-4.4437385,-0.09302397,-1.2538114,0.47309896,-0.3334796,-0.09615593,0.11960011,1.7061559,0.38016444,1.2762493,1.4119672,2.4763055,3.5780234,5.170233,happy
data/audio/Actor_02\03-01-04-01-01-01-02.wav,-706.5462,70.95973,-4.1365924,6.6439753,-0.8450789,3.205322,-10.462761,2.9966118,-11.937459,-4.443748,-5.141396,-3.6179626,-4.571275,-5.1432557,-5.832727,-3.3671238,-0.072102524,-3.911973,-5.1930537,-2.9575598,-4.560502,-2.7368772,-4.24217,-4.677089,-1.3829831,-3.4277692,-2.8065376,-2.5578234,-1.0734798,1.1746631,-1.1342698,-0.2675756,0.5467235,0.46765757,1.2780571,2.4602218,1.9991835,3.2066677,5.718676,6.966397,sad
data/audio/Actor_02\03-01-04-01-01-02-02.wav,-696.2251,72.61911,-5.971652,6.434627,-0.2762453,2.8364086,-9.820615,3.4400737,-9.201118,-5.085862,-4.289515,-2.8661969,-2.9726014,-5.1390038,-3.4942703,-4.2632737,-0.8274434,-3.1236517,-5.798485,-2.2346954,-4.3894997,-2.8332024,-3.8073351,-4.5552063,-0.42420638,-2.6997676,-2.8066492,-2.6400847,-2.394883,0.8151008,-2.5029805,-2.1388764,0.5568342,0.81213766,1.4127872,3.4967136,3.0698612,3.317169,4.649928,5.4160104,sad
data/audio/Actor_02\03-01-04-01-02-01-02.wav,-683.29425,59.915516,-0.3598153,6.508977,-1.4676181,2.8750477,-8.309567,-0.596347,-11.488852,-5.7631593,-3.1498957,-3.248486,-5.245757,-5.040653,-4.293874,-5.445155,-1.3202674,-4.307241,-6.719017,-2.4038706,-4.1833243,-3.444208,-3.424227,-4.5177855,-1.1846838,-4.8881493,-5.0697913,-4.624096,-3.4829116,-1.3506224,-3.0444427,-1.1964341,1.2733017,0.8552889,0.69280416,0.2643243,-0.76659244,0.64524585,4.5004735,7.5163,sad
data/audio/Actor_02\03-01-04-01-02-02-02.wav,-700.86566,62.921898,-2.619947,8.212914,-0.48985144,4.108222,-7.795467,-0.023358017,-9.3188505,-6.341343,-3.9372573,-1.853161,-4.5948195,-5.17756,-4.0791664,-5.3358607,-1.532596,-4.0789027,-5.53674,-1.6802336,-4.1038094,-3.3197484,-3.0499446,-4.947014,-1.8914355,-3.722779,-5.218106,-4.184361,-3.964441,-1.9875144,-3.1234152,-2.756946,-0.104099594,0.3339604,1.5430464,3.133022,3.2354157,4.054074,7.0644913,8.328933,sad
data/audio/Actor_02\03-01-04-02-01-01-02.wav,-684.31573,62.340847,-8.324207,5.9357667,-1.9212883,-1.0301524,-10.189304,-1.967844,-11.886773,-8.71532,-5.9609404,-3.7124434,-6.0599976,-4.1743803,-4.191667,-5.1607537,1.7213532,-2.1669803,-6.5772996,-3.663088,-2.221313,-2.6067796,-1.8019321,-3.1856668,1.2428153,-0.76612043,-0.81336015,0.49799776,0.75650364,5.004949,2.653371,4.5568438,5.2611785,2.5426626,2.0582273,1.3756725,-1.1524827,-1.4858049,1.1721841,0.6374798,sad
data/audio/Actor_02\03-01-04-02-01-02-02.wav,-702.70337,67.9131,-3.6298935,8.076855,-0.7393072,2.7110705,-8.9391775,-1.2227178,-11.854862,-6.6605196,-6.604041,-2.7997153,-5.201832,-4.138485,-3.8988802,-4.944902,-1.0409697,-2.8923879,-5.042423,-2.284227,-1.8385737,-2.4297426,-2.9576933,-4.280988,-0.5989528,-3.2965016,-2.3643994,-0.9102171,-0.83380526,2.570706,0.47419244,2.2886515,4.347819,4.367743,4.804154,4.428346,2.2626157,0.9432499,1.4661274,0.21298414,sad
data/audio/Actor_02\03-01-04-02-02-01-02.wav,-688.776,60.152584,-4.9036417,7.6960416,-3.1103747,1.7679313,-8.34617,-2.3499694,-12.538819,-9.191037,-7.881257,-3.7299984,-7.1819487,-4.481253,-5.568947,-7.365989,-2.0046008,-3.9699285,-7.953796,-4.4868965,-2.3018303,-4.631833,-5.5008125,-4.921105,-1.8877281,-4.644589,-4.614756,-1.5276155,-0.5863171,3.2725406,1.2939657,2.081956,3.2553668,2.174568,1.7066363,3.0934565,2.3731267,2.3518095,3.4433205,1.8251865,sad
data/audio/Actor_02\03-01-04-02-02-02-02.wav,-687.3986,61.031883,-7.11638,8.069417,-3.8432615,2.7920034,-11.200945,-3.3254008,-13.323005,-7.9586997,-6.2958865,-1.9197619,-7.7417617,-4.912199,-4.7955666,-6.416377,-1.5258193,-2.4935586,-7.6335664,-4.2120376,-1.3606275,-4.068643,-4.696328,-4.184898,-0.9183629,-2.4877186,-2.3636012,0.3259955,2.4001865,5.980047,3.0740786,3.4592667,3.9269807,1.8971611,-0.042806786,0.3367699,-1.1134076,-0.98313016,1.5208341,0.49055272,sad
data/audio/Actor_02\03-01-05-01-01-01-02.wav,-588.2537,59.247963,-8.007299,4.542206,-1.3240749,0.97312593,-9.401972,2.055399,-7.919817,-6.6781945,-1.9953741,-2.8655589,-2.0860763,-2.584172,-3.6021729,-3.2447562,-0.29664165,-2.6106515,-5.323357,-2.1172328,-3.5679572,-2.1520593,-1.4877542,-0.9573945,1.6112803,0.90981996,-0.6670488,0.24257803,-2.0387537,0.12060246,0.09465235,0.70338464,3.2739418,2.3742404,0.6537067,0.7476319,-0.67048657,-0.39736035,1.2820964,2.0152059,angry
data/audio/Actor_02\03-01-05-01-01-02-02.wav,-564.9818,62.465103,-14.487927,3.4400377,-1.1810225,0.26285574,-10.752198,2.646129,-10.4493885,-5.05966,-0.9007035,-1.5124356,-1.1195513,-2.6581008,-2.755749,-3.3202991,-0.91456443,-2.6984086,-5.2312756,-2.091293,-2.6904857,-1.6965368,-1.1762028,0.39958072,2.3272688,0.030128546,-0.66663694,-0.17817666,-1.5236355,0.5495797,-0.59535295,1.0851934,2.901463,1.5447519,0.5661893,0.9017465,-1.2271085,0.012687992,1.6090661,2.3887932,angry
data/audio/Actor_02\03-01-05-01-02-01-02.wav,-602.7209,62.84519,-8.394002,6.589411,-4.375909,1.4356265,-10.295984,3.8481052,-10.856516,-5.5122113,-4.1941566,-1.5423423,-4.7062216,-3.528861,-4.0414658,-5.4528317,-1.0319417,-3.1056573,-6.5721817,-1.9306378,-4.0764003,-3.934915,-4.982155,-2.8436613,-1.7389927,-1.4997833,-2.5790184,0.77796614,-1.3268436,0.6884007,0.47132832,0.47858873,2.8012683,2.2618873,2.030328,2.6336997,1.2030382,1.1294992,1.1396244,1.329774,angry
data/audio/Actor_02\03-01-05-01-02-02-02.wav,-590.8822,59.8463,-14.2538395,4.3443723,-5.5822906,-0.5592322,-13.923412,3.8070233,-11.936244,-6.5984015,-4.050676,-2.3211434,-4.304013,-2.726973,-4.385263,-6.2546644,0.54510945,-3.2156959,-6.0512857,-0.9606695,-4.5923605,-5.4099646,-5.69212,-3.3109477,-1.596716,-2.1930153,-3.445889,-0.1476879,-1.5727547,0.71869034,-0.01582563,0.14256154,2.8812282,1.7179585,3.0679948,4.1990666,1.9292799,0.884289,0.44001895,0.5440078,angry
data/audio/Actor_02\03-01-05-02-01-01-02.wav,-477.00308,51.98464,-22.436209,0.07966272,-4.303525,-6.375623,-13.338385,3.2944665,-10.27578,-8.972215,-0.73087966,-4.789858,-4.3287773,-2.0812852,-5.9768295,-4.157786,-1.9779589,-1.8689731,-3.1769683,0.61500657,0.6798787,1.4518486,1.5432032,1.7598027,2.1803868,0.9732833,-0.38153753,-0.25005832,-0.8813734,1.3235177,0.97436976,2.4258883,2.9493809,0.34462163,-0.9392892,-0.59258205,-1.4602376,0.7212529,1.5512362,0.41344872,angry
